Grant Id,CIA Full Name,Grant Admin Institution,State,Sector ,CEO Taxonomy,Main Funding Group,Funding Scheme,RMIS Grant Subtype,Scientific Title,Simplified Title,App Year,Start Year,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Total (Cal Yr),Broad Research Area ,Main Category FOR,Field Of Research (FOR),Research KW 1,Research KW 2,Research KW 3,Research KW 4,Research KW 5,Health KW 1,Health KW 2,Health KW 3,Health KW 4,Health KW 5
628349,A/Pr Heather M Young,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Migratory behaviour and cell cycle length of enteric neuron precursors,Early development of neurons in the gut wall,2009,2010,,,,,,,,"$143,041","$143,041","$177,381",,,,,,"$463,463",Basic Science,NEUROSCIENCES,Peripheral Nervous System,cell cycle,enteric nervous system,migration,neural crest,,Congenital disorders,Hirschsprung's disease,Intestinal motility disorders,,
628364,Prof Stephen M Jane,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,"$138,074","$138,074","$138,074","$138,074","$138,074",,,,"$690,370",Basic Science,GENETICS,Developmental Genetics (incl. Sex Determination),abnormal embryogenesis,erythropoiesis,morphogenesis,skin,transcription,,,,,
628365,Prof Stephen M Jane,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Identification and characterization of a novel tumor suppressor,Skin cancer is increased in mice lacking the Grhl3 genes,2009,2010,,,,,,,,"$188,004","$188,004","$188,004",,,,,,"$564,012",Basic Science,CLINICAL SCIENCES,Dermatology,Epidermis,Grainy head,Skin cancer,Transcriptional regulation,Tumour suppressor,Squamous cell carcinoma,UV Radiation,Wound healing,,
628367,Dr Christopher I Slape,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Molecular analysis of myelodysplasia in the Nup98HoxD13 mouse model,Finding cures for myelodysplasia,2009,2010,,,,,,,,"$79,736","$79,736","$176,795",,,,,,"$336,267",Basic Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Haemotology,Apoptosis,Epigenetics,Myelodysplastic syndrome,,,Acute lymphoblastic leukemia,Acute myeloid leukemia,Myelodysplasia,,
628368,Dr Matthew P McCormack,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,The role of thymocyte self-renewal in causing T cell leukaemia,The study of stem cells that cause leukaemia,2009,2010,,,,,,,,"$192,080","$192,080","$192,080",,,,,,"$576,240",Basic Science,ONCOLOGY AND CARCINOGENESIS,Haematological Tumours,Gene targeting,LeukaemiaTranscription factor,Transgenic animals,,,"Cancer: mechanisms of growth, invasion, metastases",Leukaemia in children,Targeted therapy,,
628371,Dr Peter J Anderson,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,"$114,128","$114,128","$114,128","$114,128","$114,128",,,,"$570,640",Clinical Medicine and Science,PAEDIATRICS AND REPRODUCTIVE MEDICINE,Paediatrics,Brain Injury,Cognitive Impairment,Low Birth Weight,Prematurity,Psychological Disorders,,,,,
628386,Prof Christos  Pantelis,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,"$171,161","$171,161","$171,161","$171,161","$171,161",,,,"$855,805",Clinical Medicine and Science,NEUROSCIENCES,Neurosciences not elsewhere classified,Cognition,Longitudinal study,Multidisciplinary,Neuroimaging,Schizophrenia,,,,,
628390,Prof Arthur  Shulkes,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Peptides Derived from ProGRP as Growth Factors for Gastrointestinal Cancers,Role of the Growth Factor ProGRP in the Development of Gastrointestinal Cancers,2009,2010,,,,,,,,"$193,099","$193,099","$193,099",,,,,,"$579,297",Basic Science,CLINICAL SCIENCES,Gastroenterology,cancer and related disorders,colorectal cancer,peptide processing,regulatory peptides,,colorectal cancer,gastrointestinal tumorigenesis,regulation of tumour growth,,
628391,Dr Peter J Crack,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,The role of interferon signalling in the regulation of stroke,Interferon and neural injury,2009,2010,,,,,,,,"$213,479","$198,194","$198,194",,,,,,"$609,867",Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Pharmacology and Pharmaceutical Sciences not elsewhere classified,Stroke,intereron,ischemia/reperfusion injury,neuro-inflammation,,Inflammatory process of the CNS,Neuroinflammation,Stroke/cerebral ischemia,neuroprotective drugs to minimise neural death after stroke,
628395,Prof Michael  Berk,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,The Efficacy of N-acetylcysteine as an adjunctive treatment in unipolar depression,Antioxidants in depression,2009,2010,,,,,,,,"$211,441","$196,156",,,,,,,"$407,597",Clinical Medicine and Science,CLINICAL SCIENCES,Psychiatry (incl. Psychotherapy),Antioxidant,Clinical trial,Oxidative stress,,,Depression,Mental Health,Mood disorder,,
628399,Prof David L Hare,University of Melbourne,VIC,University,Building Capacity-People,People Support,NHMRC Established Career Awards,Practitioner Fellowship,Practitioner Fellowship,Practitioner Fellowship,2009,2010,,,,,,,,"$61,267","$61,267","$61,267","$61,267","$61,267",,,,"$306,335",Clinical Medicine and Science,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY,Cardiology (incl. Cardiovascular Diseases),Autonomic Function,Cardiovascular Disease,Chronic Heart Failure,Depression,Self-report Inventory,,,,,
628401,Dr Helena E Richardson,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,The mechanism by which apical-basal polarity complexes regulate the Salvador-Warts-Hippo pathway,Regulation of a hyperplasic tumour suppressor pathway by polarity complexes,2009,2010,,,,,,,,"$164,567","$182,909","$182,909",,,,,,"$530,385",Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,"Cell Development, Proliferation and Death",cell death/apotosis,cell proliferation,protein phosphorylation,signalling pathways,,cancer and related disorders,"cancer: mechanisms of growth, invasion, metastases",proliferative disorders,,
628404,Prof John D Wade,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,"$153,074","$153,074","$153,074","$153,074","$153,074",,,,"$765,370",Basic Science,MEDICINAL AND BIOMOLECULAR CHEMISTRY,Proteins and Peptides,biomolecular interactions,chemical peptide and protein synthesis,endocrinology,structure and function,,,,,,
628405,Prof Michael  Kamm,University of Melbourne,VIC,University,Building Capacity-People,People Support,NHMRC Established Career Awards,Practitioner Fellowship,Practitioner Fellowship,Practitioner Fellowship,2009,2010,,,,,,,,"$102,893","$102,893","$102,893","$102,893","$102,893",,,,"$514,465",Clinical Medicine and Science,CLINICAL SCIENCES,Gastroenterology,anti-inflammatory drugs,inflammatory bowel disease,intestinal motility disorders,microbiology À pathogenesis,novel therapeutic,,,,,
628414,Dr Leonie M Quinn,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Regulation of the Drosophila c-Myc homologue in stem cell growth and division.,Control of Myc in stem cells.,2009,2010,,,,,,,,"$199,213","$204,308","$199,213",,,,,,"$602,734",Basic Science,BIOCHEMISTRY AND CELL BIOLOGY,"Cell Development, Proliferation and Death",Drosophila melanogaster,cell cycle,cell growth,signalling pathways,stem cells,cancer biology,cell cycle regulation,cell growth,cell signalling,cell-cell communication
628422,A/Pr Kerrie M Sanders,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,The Australian Study of Cost and Utilities Related to Osteoporotic Fractures,The Australian Study of Cost and Utilities Related to Osteoporotic Fractures,2009,2010,,,,,,,,"$213,911","$194,222",,,,,,,"$408,133",Public Health,CLINICAL SCIENCES,Orthopaedics,fragility fractures,health economics,osteoporosis,quality of life,,International comparisons,fragility fracture,health economics,public health costs,quality of life
628423,Dr Thomas  Gebhardt,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Priming Grant (New Investigator),Generation and maintenance of effective T cell memory in peripheral organs,Effective T cell memory in peripheral organs,2009,2010,,,,,,,,"$110,306","$110,306","$110,306",,,,,,"$330,918",Basic Science,IMMUNOLOGY,Cellular Immunology,T cell immunity,immunologic memory,viral immunity,,,infectious diseases,vaccination,virus infections,,
628424,A/Pr Ricky W Johnstone,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,"$69,037","$138,074","$138,074","$138,074","$138,074",,,,"$621,333",Basic Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,anti-cancer drugs,cell death/apoptosis,epigenetics,signalling pathways,therapeutics,,,,,
628426,A/Pr Ygal  Haupt,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,"$126,101","$126,101","$126,101","$126,101","$126,101",,,,"$630,505",Basic Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis not elsewhere classified,Regulation of the tumour suppressor activity,cancer biology,inhibition of cancer cell growth,tumour suppressor gene,tumourigenesis,,,,,
628427,A/Pr Ross AD Bathgate,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Specific roles of the transmembrane exoloops and the LDLa module in the activity of relaxin and INSL3 receptors,Functional analysis of relaxin and INSL3 receptors,2009,2010,,,,,,,,"$196,156","$196,156","$196,156",,,,,,"$588,468",Basic Science,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES,Basic Pharmacology,G-protein coupled receptors,Molecular Pharmacology,NMR spectroscopy,regulatory peptides,,cardiovascular disease,drug target,fibrosis,preeclampsia,
628434,Dr Kylie L Gorringe,University of Melbourne,VIC,University,Building Capacity-People,People Support,Career Development Award,Biomedical CDA,Identification and functional characterisation of novel ovarian cancer oncogenes and tumour suppressor genes,Identification and characterisation of novel ovarian cancer genes,2009,2010,,,,,,,,"$40,337","$57,624","$57,624","$57,624","$57,624","$57,624","$55,703","$24,010","$408,170",Clinical Medicine and Science,ONCOLOGY AND CARCINOGENESIS,Oncology and Carcinogenesis,ovarian cancer,genomics,cancer therapy,malignancy,gene expression,oncogene,tumour suppressor gene,microarray,somatic cell genetics,methylation
628435,Prof Helen E Herrman,University of Melbourne,VIC,University,Building Capacity-People,People Support,NHMRC Established Career Awards,Practitioner Fellowship,Practitioner Fellowship,Practitioner Fellowship,2009,2010,,,,,,,,"$85,774","$85,774","$85,774","$85,774","$85,774",,,,"$428,870",Public Health,PUBLIC HEALTH AND HEALTH SERVICES,Mental Health,early intervention,health promotion,mental health,population-based health services research,quality of life,,,,,
628464,Dr Sammy  Bedoui,University of Melbourne,VIC,University,Building Capacity-People,People Support,Career Development Award,Biomedical CDA,Understanding the role of different dendritic cell subsets in the priming of T cell immunity,Understanding how immune responses against viruses are initiated,2009,2010,,,,,,,,"$96,040","$96,040","$96,040","$96,040",,,,,"$384,160",Basic Science,IMMUNOLOGY,Cellular Immunology,Dendritic cells,T cells,antigen presentation,lymph nodes,viral immunology,,,,,
628466,Dr Nigel C Jones,University of Melbourne,VIC,University,Building Capacity-People,People Support,Career Development Award,Biomedical CDA,The causal relationships between epilepsy and psychiatric disease,Mood disorders in epilepsy,2009,2010,,,,,,,,"$96,040","$96,040","$96,040","$96,040",,,,,"$384,160",Basic Science,NEUROSCIENCES,Central Nervous System,animal behaviour,magnetic resonance imaging,mood disorders,neuroscience,seizure,,,,,
628471,Prof Anthony  Scott,University of Melbourne,VIC,university,Building Capacity-People,People Support,NHMRC Established Career Awards,NHMRC Research Fellowship,Uncoupled Research Fellowship,Uncoupled Research Fellowship,2009,2010,,,,,,,,$0,$0,$0,$0,"$153,074",,,,"$153,074",Health Services Research,APPLIED ECONOMICS,Health Economics,Economic analysis,Health policy and services evaluation,Health services research,Multivariate statistics,Workforce policy,,,,,
628475,A/Pr Amanda J Fosang,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Detecting bioactivity in a naturally-occurring aggrecan fragment,A bioactive aggrecan fragment,2009,2010,,,,,,,,"$135,246","$135,246","$130,151",,,,,,"$400,643",Basic Science,CLINICAL SCIENCES,Rheumatology and Arthritis,aqggrecanase,bioactive peptide,cartilage,matrix metalloproteinase,matrix proteins,arthritis,osteoarthritis,regulatory peptides,,
628480,Prof Malcolm K Horne,University of Melbourne,VIC,University,Support for Research,Research Support,NHMRC Project Grants,Standard Project Grant,Repair of the nigrostriatal pathway by phenotype shift of dopamine neurones,phenotype shift in dopamine neurones,2009,2010,,,,,,,,"$183,928","$183,928","$183,928",,,,,,"$551,784",Basic Science,NEUROSCIENCES,Central Nervous System,"Parkinson's disease, dopamine, substantia nigra","calcium signalling, movement disorders","ion channels, potassium channels","nerve excitability, neurotoxicity","neuronal differentiation, neurochemistry",Parkinson's disease,"addiction, aging and dementia","basal ganglia disorders, movement disorders","nervous system disorders, nervous system repai",
